Date,Close,Open,High,Low,Vol.,Change
09-04-2020,9111.9,8973.05,9128.35,8904.55,742.14,4.15
13-04-2020,8993.85,9103.95,9112.05,8912.4,643.97,-1.3
15-04-2020,8925.3,9196.4,9261.2,8874.1,879.15,-0.76
16-04-2020,8992.8,8851.25,9053.75,8821.9,719.44,0.76
17-04-2020,9266.75,9323.45,9324.0,9091.35,684.2,3.05
20-04-2020,9261.85,9390.2,9390.85,9230.8,726.36,-0.05
21-04-2020,8981.45,9016.95,9044.4,8909.4,655.12,-3.03
22-04-2020,9187.3,9026.75,9209.75,8946.25,734.38,2.29
23-04-2020,9313.9,9232.35,9343.6,9170.15,666.65,1.38
24-04-2020,9154.4,9163.9,9296.9,9141.3,659.44,-1.71
27-04-2020,9282.3,9259.7,9377.1,9250.35,512.79,1.4
28-04-2020,9380.9,9389.8,9404.4,9260.0,614.55,1.06
29-04-2020,9553.35,9408.6,9599.85,9392.35,653.03,1.84
30-04-2020,9859.9,9753.5,9889.05,9731.5,931.17,3.21
04-05-2020,9293.5,9533.5,9533.5,9266.95,687.49,-5.74
05-05-2020,9205.6,9429.4,9450.9,9190.75,725.2,-0.95
06-05-2020,9270.9,9226.8,9346.9,9116.5,722.19,0.71
07-05-2020,9199.05,9234.05,9277.85,9175.9,708.74,-0.78
08-05-2020,9251.5,9376.95,9382.65,9238.2,609.05,0.57
11-05-2020,9239.2,9348.15,9439.9,9219.95,704.65,-0.13
12-05-2020,9196.55,9168.85,9240.85,9043.95,805.46,-0.46
13-05-2020,9383.55,9584.2,9584.5,9351.1,846.4,2.03
14-05-2020,9142.75,9213.95,9281.1,9119.75,602.56,-2.57
15-05-2020,9136.85,9182.4,9182.4,9050.0,575.86,-0.06
18-05-2020,8823.25,9158.3,9158.3,8806.75,772.98,-3.43
19-05-2020,8879.1,8961.7,9030.35,8855.3,762.15,0.63
20-05-2020,9066.55,8889.15,9093.8,8875.35,622.31,2.11
21-05-2020,9106.25,9079.45,9178.55,9056.1,631.54,0.44
22-05-2020,9039.25,9067.9,9149.6,8968.55,675.76,-0.74
26-05-2020,9029.05,9099.75,9161.65,8996.65,654.96,-0.11
27-05-2020,9314.95,9082.2,9334.0,9004.25,763.49,3.17
28-05-2020,9490.1,9364.95,9511.25,9336.5,837.91,1.88
29-05-2020,9580.3,9422.2,9598.85,9376.9,967.0,0.95
01-06-2020,9826.15,9726.85,9931.6,9706.95,794.18,2.57
02-06-2020,9979.1,9880.85,9995.6,9824.05,770.19,1.56
03-06-2020,10061.55,10108.3,10176.2,10035.55,794.66,0.83
04-06-2020,10029.1,10054.25,10123.85,9944.25,775.11,-0.32
05-06-2020,10142.15,10093.8,10177.8,10040.75,987.12,1.13
08-06-2020,10167.45,10326.75,10328.5,10120.25,936.49,0.25
09-06-2020,10046.65,10181.15,10291.15,10021.45,754.22,-1.19
10-06-2020,10116.15,10072.6,10148.75,10036.85,632.38,0.69
11-06-2020,9902.0,10094.1,10112.05,9885.05,715.45,-2.12
12-06-2020,9972.9,9544.95,9996.05,9544.35,796.31,0.72
15-06-2020,9813.7,9919.35,9943.35,9726.35,716.05,-1.6
16-06-2020,9914.0,10014.8,10046.15,9728.5,899.89,1.02
17-06-2020,9881.15,9876.7,10003.6,9833.8,685.42,-0.33
18-06-2020,10091.65,9863.25,10111.2,9845.05,622.9,2.13
19-06-2020,10244.4,10119.0,10272.4,10072.65,892.1,1.51
22-06-2020,10311.2,10318.75,10393.65,10277.6,685.39,0.65
23-06-2020,10471.0,10347.95,10484.7,10301.75,669.2,1.55
24-06-2020,10305.3,10529.25,10553.15,10281.95,854.8,-1.58
25-06-2020,10288.9,10235.55,10361.8,10194.5,994.19,-0.16
26-06-2020,10383.0,10378.9,10409.85,10311.25,671.91,0.91
29-06-2020,10312.4,10311.95,10337.95,10223.6,574.54,-0.68
30-06-2020,10302.1,10382.6,10401.05,10267.35,556.24,-0.1
01-07-2020,10430.05,10323.8,10447.05,10299.6,573.55,1.24
02-07-2020,10551.7,10493.05,10598.2,10485.55,597.42,1.17
03-07-2020,10607.35,10614.95,10631.3,10562.65,525.19,0.53
06-07-2020,10763.65,10723.85,10811.4,10695.1,571.21,1.47
07-07-2020,10799.65,10802.85,10813.8,10689.7,636.76,0.33
08-07-2020,10705.75,10818.65,10847.85,10676.55,767.94,-0.87
09-07-2020,10813.45,10755.55,10836.85,10733.0,618.65,1.01
10-07-2020,10768.05,10764.1,10819.4,10713.0,590.71,-0.42
13-07-2020,10802.7,10851.85,10894.05,10756.05,554.05,0.32
14-07-2020,10607.35,10750.85,10755.65,10562.9,532.37,-1.81
15-07-2020,10618.2,10701.0,10827.45,10577.75,715.9,0.1
16-07-2020,10739.95,10706.2,10755.3,10595.2,694.4,1.15
17-07-2020,10901.7,10752.0,10933.45,10749.65,676.88,1.51
20-07-2020,11022.2,10999.45,11037.9,10953.0,554.31,1.11
21-07-2020,11162.25,11126.1,11179.55,11113.25,772.0,1.27
22-07-2020,11132.6,11231.2,11238.1,11056.55,765.07,-0.27
23-07-2020,11215.45,11135.0,11239.8,11103.15,621.57,0.74
24-07-2020,11194.15,11149.95,11225.4,11090.3,678.93,-0.19
27-07-2020,11131.8,11225.0,11225.0,11087.85,588.15,-0.56
28-07-2020,11300.55,11154.1,11317.75,11151.4,683.89,1.52
29-07-2020,11202.85,11276.9,11341.4,11149.75,600.73,-0.86
30-07-2020,11102.15,11254.3,11299.95,11084.95,677.76,-0.9
31-07-2020,11073.45,11139.5,11150.4,11026.65,642.56,-0.26
03-08-2020,10891.6,11057.55,11058.05,10882.25,680.93,-1.64
04-08-2020,11095.25,10946.65,11112.25,10908.1,625.74,1.87
05-08-2020,11101.65,11155.75,11225.65,11064.05,667.64,0.06
06-08-2020,11200.15,11185.7,11256.8,11127.3,600.37,0.89
07-08-2020,11214.05,11186.65,11231.9,11142.05,452.63,0.12
10-08-2020,11270.15,11270.25,11337.3,11238.0,492.0,0.5
11-08-2020,11322.5,11322.25,11373.6,11299.15,586.08,0.46
12-08-2020,11308.4,11289.0,11322.0,11242.65,609.86,-0.12
13-08-2020,11300.45,11334.85,11359.3,11269.95,562.36,-0.07
14-08-2020,11178.4,11353.3,11366.25,11111.45,645.11,-1.08
17-08-2020,11247.1,11248.9,11267.1,11144.5,633.96,0.61
18-08-2020,11385.35,11259.8,11401.7,11253.15,579.24,1.23
19-08-2020,11408.4,11452.15,11460.35,11394.1,626.22,0.2
20-08-2020,11312.2,11317.45,11361.45,11289.8,791.59,-0.84
21-08-2020,11371.6,11409.65,11418.5,11362.2,668.72,0.53
